Date,Close,Stock,,Date,Close,Stock,,Date,Close,Stock
10/24/2014 16:00,58.74,JPM,,10/24/2014 16:00,71.88,STT,,10/24/2014 16:00,63.64,NTRS
10/27/2014 16:00,58.64,JPM,,10/27/2014 16:00,72.36,STT,,10/27/2014 16:00,63.64,NTRS
10/28/2014 16:00,59.63,JPM,,10/28/2014 16:00,72.95,STT,,10/28/2014 16:00,64.18,NTRS
10/29/2014 16:00,59.29,JPM,,10/29/2014 16:00,73.82,STT,,10/29/2014 16:00,65.1,NTRS
10/30/2014 16:00,59.39,JPM,,10/30/2014 16:00,73.55,STT,,10/30/2014 16:00,65.23,NTRS
10/31/2014 16:00,60.48,JPM,,10/31/2014 16:00,75.46,STT,,10/31/2014 16:00,66.3,NTRS
11/3/2014 16:00,60.88,JPM,,11/3/2014 16:00,75.86,STT,,11/3/2014 16:00,65.79,NTRS
11/4/2014 16:00,60.25,JPM,,11/4/2014 16:00,76.58,STT,,11/4/2014 16:00,65.91,NTRS
11/5/2014 16:00,61.15,JPM,,11/5/2014 16:00,77.22,STT,,11/5/2014 16:00,66.29,NTRS
11/6/2014 16:00,61.23,JPM,,11/6/2014 16:00,77.85,STT,,11/6/2014 16:00,66.83,NTRS
11/7/2014 16:00,61.47,JPM,,11/7/2014 16:00,77.81,STT,,11/7/2014 16:00,66.9,NTRS
11/10/2014 16:00,61.93,JPM,,11/10/2014 16:00,78.12,STT,,11/10/2014 16:00,67.23,NTRS
11/11/2014 16:00,61.37,JPM,,11/11/2014 16:00,77.68,STT,,11/11/2014 16:00,67.58,NTRS
11/12/2014 16:00,60.56,JPM,,11/12/2014 16:00,77.45,STT,,11/12/2014 16:00,67.86,NTRS
11/13/2014 16:00,60.23,JPM,,11/13/2014 16:00,76.48,STT,,11/13/2014 16:00,67.52,NTRS
11/14/2014 16:00,60.28,JPM,,11/14/2014 16:00,76.07,STT,,11/14/2014 16:00,67.79,NTRS
11/17/2014 16:00,60.38,JPM,,11/17/2014 16:00,75.67,STT,,11/17/2014 16:00,67.83,NTRS
11/18/2014 16:00,60.53,JPM,,11/18/2014 16:00,75.86,STT,,11/18/2014 16:00,68.12,NTRS
11/19/2014 16:00,60.6,JPM,,11/19/2014 16:00,75.88,STT,,11/19/2014 16:00,68.14,NTRS
11/20/2014 16:00,60.12,JPM,,11/20/2014 16:00,76.2,STT,,11/20/2014 16:00,68.31,NTRS
11/21/2014 16:00,60.45,JPM,,11/21/2014 16:00,76.57,STT,,11/21/2014 16:00,67.92,NTRS
11/24/2014 16:00,60.96,JPM,,11/24/2014 16:00,77.21,STT,,11/24/2014 16:00,67.74,NTRS
11/25/2014 16:00,60.3,JPM,,11/25/2014 16:00,77.19,STT,,11/25/2014 16:00,67.85,NTRS
11/26/2014 16:00,60.34,JPM,,11/26/2014 16:00,76.87,STT,,11/26/2014 16:00,67.61,NTRS
11/28/2014 16:00,60.16,JPM,,11/28/2014 16:00,76.73,STT,,11/28/2014 16:00,67.73,NTRS
12/1/2014 16:00,60,JPM,,12/1/2014 16:00,76.02,STT,,12/1/2014 16:00,66.78,NTRS
12/2/2014 16:00,61.08,JPM,,12/2/2014 16:00,77.42,STT,,12/2/2014 16:00,67.67,NTRS
12/3/2014 16:00,61.54,JPM,,12/3/2014 16:00,78.35,STT,,12/3/2014 16:00,67.84,NTRS
12/4/2014 16:00,61.38,JPM,,12/4/2014 16:00,78.28,STT,,12/4/2014 16:00,67.53,NTRS
12/5/2014 16:00,62.7,JPM,,12/5/2014 16:00,79.28,STT,,12/5/2014 16:00,68.36,NTRS
12/8/2014 16:00,62.67,JPM,,12/8/2014 16:00,79.72,STT,,12/8/2014 16:00,68.67,NTRS
12/9/2014 16:00,62.45,JPM,,12/9/2014 16:00,79.6,STT,,12/9/2014 16:00,68.38,NTRS
12/10/2014 16:00,60.68,JPM,,12/10/2014 16:00,78.38,STT,,12/10/2014 16:00,67.09,NTRS
12/11/2014 16:00,61.14,JPM,,12/11/2014 16:00,78.2,STT,,12/11/2014 16:00,66.86,NTRS
12/12/2014 16:00,60.04,JPM,,12/12/2014 16:00,75.24,STT,,12/12/2014 16:00,65.9,NTRS
12/15/2014 16:00,59.16,JPM,,12/15/2014 16:00,75.42,STT,,12/15/2014 16:00,65.65,NTRS
12/16/2014 16:00,58.43,JPM,,12/16/2014 16:00,74.89,STT,,12/16/2014 16:00,64.73,NTRS
12/17/2014 16:00,59.77,JPM,,12/17/2014 16:00,76.86,STT,,12/17/2014 16:00,66.36,NTRS
12/18/2014 16:00,61.48,JPM,,12/18/2014 16:00,79.47,STT,,12/18/2014 16:00,68.03,NTRS
12/19/2014 16:00,61.93,JPM,,12/19/2014 16:00,79.73,STT,,12/19/2014 16:00,67.3,NTRS
12/22/2014 16:00,61.94,JPM,,12/22/2014 16:00,79.66,STT,,12/22/2014 16:00,67.86,NTRS
12/23/2014 16:00,62.48,JPM,,12/23/2014 16:00,80.33,STT,,12/23/2014 16:00,68.7,NTRS
12/24/2014 16:00,62.48,JPM,,12/24/2014 16:00,80.07,STT,,12/24/2014 16:00,68.33,NTRS
12/26/2014 16:00,62.55,JPM,,12/26/2014 16:00,79.9,STT,,12/26/2014 16:00,68.15,NTRS
12/29/2014 16:00,62.96,JPM,,12/29/2014 16:00,79.91,STT,,12/29/2014 16:00,68.31,NTRS
12/30/2014 16:00,63.15,JPM,,12/30/2014 16:00,79.21,STT,,12/30/2014 16:00,68.08,NTRS
12/31/2014 16:00,62.58,JPM,,12/31/2014 16:00,78.5,STT,,12/31/2014 16:00,67.4,NTRS
1/2/2015 16:00,62.49,JPM,,1/2/2015 16:00,78.35,STT,,1/2/2015 16:00,67.55,NTRS
1/5/2015 16:00,60.55,JPM,,1/5/2015 16:00,77.05,STT,,1/5/2015 16:00,65.07,NTRS
1/6/2015 16:00,58.98,JPM,,1/6/2015 16:00,74.85,STT,,1/6/2015 16:00,63.24,NTRS
1/7/2015 16:00,59.07,JPM,,1/7/2015 16:00,75.55,STT,,1/7/2015 16:00,64.26,NTRS
1/8/2015 16:00,60.39,JPM,,1/8/2015 16:00,77.15,STT,,1/8/2015 16:00,65.26,NTRS
1/9/2015 16:00,59.34,JPM,,1/9/2015 16:00,76.03,STT,,1/9/2015 16:00,64.11,NTRS
1/12/2015 16:00,58.83,JPM,,1/12/2015 16:00,75.37,STT,,1/12/2015 16:00,63.34,NTRS
1/13/2015 16:00,58.84,JPM,,1/13/2015 16:00,75.19,STT,,1/13/2015 16:00,63.46,NTRS
1/14/2015 16:00,56.81,JPM,,1/14/2015 16:00,73.35,STT,,1/14/2015 16:00,62.25,NTRS
1/15/2015 16:00,54.99,JPM,,1/15/2015 16:00,72.78,STT,,1/15/2015 16:00,61.79,NTRS
1/16/2015 16:00,55.93,JPM,,1/16/2015 16:00,73.66,STT,,1/16/2015 16:00,62.3,NTRS
1/20/2015 16:00,55.71,JPM,,1/20/2015 16:00,73.2,STT,,1/20/2015 16:00,62.44,NTRS
1/21/2015 16:00,55.89,JPM,,1/21/2015 16:00,74.74,STT,,1/21/2015 16:00,66.32,NTRS
1/22/2015 16:00,57.59,JPM,,1/22/2015 16:00,77.09,STT,,1/22/2015 16:00,68,NTRS
1/23/2015 16:00,56.68,JPM,,1/23/2015 16:00,72.4,STT,,1/23/2015 16:00,66.88,NTRS
1/26/2015 16:00,56.77,JPM,,1/26/2015 16:00,73.28,STT,,1/26/2015 16:00,67.61,NTRS
1/27/2015 16:00,56.2,JPM,,1/27/2015 16:00,72.54,STT,,1/27/2015 16:00,66.31,NTRS
1/28/2015 16:00,54.75,JPM,,1/28/2015 16:00,71.28,STT,,1/28/2015 16:00,64.84,NTRS
1/29/2015 16:00,55.67,JPM,,1/29/2015 16:00,71.8,STT,,1/29/2015 16:00,66.41,NTRS
1/30/2015 16:00,54.38,JPM,,1/30/2015 16:00,71.51,STT,,1/30/2015 16:00,65.38,NTRS
2/2/2015 16:00,55.47,JPM,,2/2/2015 16:00,72.98,STT,,2/2/2015 16:00,66.61,NTRS
2/3/2015 16:00,56.72,JPM,,2/3/2015 16:00,74.62,STT,,2/3/2015 16:00,68.14,NTRS
2/4/2015 16:00,56.38,JPM,,2/4/2015 16:00,73.77,STT,,2/4/2015 16:00,67.75,NTRS
2/5/2015 16:00,56.77,JPM,,2/5/2015 16:00,74.69,STT,,2/5/2015 16:00,68.51,NTRS
2/6/2015 16:00,57.89,JPM,,2/6/2015 16:00,76.12,STT,,2/6/2015 16:00,69.61,NTRS
2/9/2015 16:00,57.82,JPM,,2/9/2015 16:00,76.16,STT,,2/9/2015 16:00,68.94,NTRS
2/10/2015 16:00,58.46,JPM,,2/10/2015 16:00,77.27,STT,,2/10/2015 16:00,69.9,NTRS
2/11/2015 16:00,58.37,JPM,,2/11/2015 16:00,76.99,STT,,2/11/2015 16:00,70.58,NTRS
2/12/2015 16:00,59.57,JPM,,2/12/2015 16:00,77.39,STT,,2/12/2015 16:00,70.59,NTRS
2/13/2015 16:00,59.67,JPM,,2/13/2015 16:00,76.93,STT,,2/13/2015 16:00,70.08,NTRS
2/17/2015 16:00,60.1,JPM,,2/17/2015 16:00,77.27,STT,,2/17/2015 16:00,70.21,NTRS
2/18/2015 16:00,59.37,JPM,,2/18/2015 16:00,76.25,STT,,2/18/2015 16:00,69.18,NTRS
2/19/2015 16:00,59.23,JPM,,2/19/2015 16:00,76.54,STT,,2/19/2015 16:00,69.63,NTRS
2/20/2015 16:00,59.8,JPM,,2/20/2015 16:00,77.63,STT,,2/20/2015 16:00,70.08,NTRS
2/23/2015 16:00,59.35,JPM,,2/23/2015 16:00,77.1,STT,,2/23/2015 16:00,70.14,NTRS
2/24/2015 16:00,60.82,JPM,,2/24/2015 16:00,78.21,STT,,2/24/2015 16:00,71.09,NTRS
2/25/2015 16:00,61.14,JPM,,2/25/2015 16:00,76.91,STT,,2/25/2015 16:00,71.11,NTRS
2/26/2015 16:00,61.58,JPM,,2/26/2015 16:00,74.81,STT,,2/26/2015 16:00,70.18,NTRS
2/27/2015 16:00,61.28,JPM,,2/27/2015 16:00,74.45,STT,,2/27/2015 16:00,69.83,NTRS
3/2/2015 16:00,61.77,JPM,,3/2/2015 16:00,75.57,STT,,3/2/2015 16:00,70.51,NTRS
3/3/2015 16:00,61.97,JPM,,3/3/2015 16:00,75.37,STT,,3/3/2015 16:00,70.17,NTRS
3/4/2015 16:00,62.13,JPM,,3/4/2015 16:00,75.13,STT,,3/4/2015 16:00,69.37,NTRS
3/5/2015 16:00,62,JPM,,3/5/2015 16:00,74.67,STT,,3/5/2015 16:00,69.48,NTRS
3/6/2015 16:00,60.89,JPM,,3/6/2015 16:00,72.81,STT,,3/6/2015 16:00,70.36,NTRS
3/9/2015 16:00,61.5,JPM,,3/9/2015 16:00,73.57,STT,,3/9/2015 16:00,70.51,NTRS
3/10/2015 16:00,59.96,JPM,,3/10/2015 16:00,71.34,STT,,3/10/2015 16:00,69.38,NTRS
3/11/2015 16:00,60.24,JPM,,3/11/2015 16:00,72.42,STT,,3/11/2015 16:00,69.82,NTRS
3/12/2015 16:00,61.37,JPM,,3/12/2015 16:00,73.67,STT,,3/12/2015 16:00,70.9,NTRS
3/13/2015 16:00,61,JPM,,3/13/2015 16:00,73.41,STT,,3/13/2015 16:00,70.87,NTRS
3/16/2015 16:00,61.85,JPM,,3/16/2015 16:00,74.9,STT,,3/16/2015 16:00,71.87,NTRS
3/17/2015 16:00,61.61,JPM,,3/17/2015 16:00,75.56,STT,,3/17/2015 16:00,72.09,NTRS
3/18/2015 16:00,61.75,JPM,,3/18/2015 16:00,75.13,STT,,3/18/2015 16:00,71.31,NTRS
3/19/2015 16:00,61.2,JPM,,3/19/2015 16:00,74.83,STT,,3/19/2015 16:00,70.93,NTRS
3/20/2015 16:00,61.75,JPM,,3/20/2015 16:00,76.24,STT,,3/20/2015 16:00,71.35,NTRS
3/23/2015 16:00,61.14,JPM,,3/23/2015 16:00,75.57,STT,,3/23/2015 16:00,70.72,NTRS
3/24/2015 16:00,60.46,JPM,,3/24/2015 16:00,74.75,STT,,3/24/2015 16:00,69.63,NTRS
3/25/2015 16:00,59.61,JPM,,3/25/2015 16:00,73.27,STT,,3/25/2015 16:00,68.85,NTRS
3/26/2015 16:00,59.54,JPM,,3/26/2015 16:00,73.65,STT,,3/26/2015 16:00,69.62,NTRS
3/27/2015 16:00,59.55,JPM,,3/27/2015 16:00,73.47,STT,,3/27/2015 16:00,69.33,NTRS
3/30/2015 16:00,60.96,JPM,,3/30/2015 16:00,73.88,STT,,3/30/2015 16:00,69.93,NTRS
3/31/2015 16:00,60.58,JPM,,3/31/2015 16:00,73.53,STT,,3/31/2015 16:00,69.65,NTRS
4/1/2015 16:00,59.95,JPM,,4/1/2015 16:00,73.45,STT,,4/1/2015 16:00,70.05,NTRS
4/2/2015 16:00,60.52,JPM,,4/2/2015 16:00,73.97,STT,,4/2/2015 16:00,70.7,NTRS
4/6/2015 16:00,60.47,JPM,,4/6/2015 16:00,74.65,STT,,4/6/2015 16:00,70.44,NTRS
4/7/2015 16:00,60.85,JPM,,4/7/2015 16:00,75.2,STT,,4/7/2015 16:00,71,NTRS
4/8/2015 16:00,61.05,JPM,,4/8/2015 16:00,75.78,STT,,4/8/2015 16:00,71.18,NTRS
4/9/2015 16:00,61.47,JPM,,4/9/2015 16:00,76.22,STT,,4/9/2015 16:00,71.21,NTRS
4/10/2015 16:00,61.7,JPM,,4/10/2015 16:00,76.35,STT,,4/10/2015 16:00,70.86,NTRS
4/13/2015 16:00,62.07,JPM,,4/13/2015 16:00,76.65,STT,,4/13/2015 16:00,71.46,NTRS
4/14/2015 16:00,63.04,JPM,,4/14/2015 16:00,76.39,STT,,4/14/2015 16:00,71.34,NTRS
4/15/2015 16:00,64.21,JPM,,4/15/2015 16:00,76.53,STT,,4/15/2015 16:00,71.15,NTRS
4/16/2015 16:00,63.81,JPM,,4/16/2015 16:00,76.44,STT,,4/16/2015 16:00,71.01,NTRS
4/17/2015 16:00,62.84,JPM,,4/17/2015 16:00,75.68,STT,,4/17/2015 16:00,69.83,NTRS
4/20/2015 16:00,63.24,JPM,,4/20/2015 16:00,76.28,STT,,4/20/2015 16:00,70.23,NTRS
4/21/2015 16:00,62.31,JPM,,4/21/2015 16:00,76.67,STT,,4/21/2015 16:00,71.89,NTRS
4/22/2015 16:00,62.94,JPM,,4/22/2015 16:00,77.93,STT,,4/22/2015 16:00,73.85,NTRS
4/23/2015 16:00,62.8,JPM,,4/23/2015 16:00,78.19,STT,,4/23/2015 16:00,73.79,NTRS
4/24/2015 16:00,62.6,JPM,,4/24/2015 16:00,76.36,STT,,4/24/2015 16:00,73.1,NTRS
4/27/2015 16:00,62.34,JPM,,4/27/2015 16:00,76.93,STT,,4/27/2015 16:00,73.01,NTRS
4/28/2015 16:00,62.76,JPM,,4/28/2015 16:00,77.48,STT,,4/28/2015 16:00,73.54,NTRS
4/29/2015 16:00,63.6,JPM,,4/29/2015 16:00,77.65,STT,,4/29/2015 16:00,73.74,NTRS
4/30/2015 16:00,63.26,JPM,,4/30/2015 16:00,77.12,STT,,4/30/2015 16:00,73.15,NTRS
5/1/2015 16:00,63.61,JPM,,5/1/2015 16:00,77.65,STT,,5/1/2015 16:00,73.7,NTRS
5/4/2015 16:00,64.72,JPM,,5/4/2015 16:00,78.74,STT,,5/4/2015 16:00,74.55,NTRS
5/5/2015 16:00,64.4,JPM,,5/5/2015 16:00,78.75,STT,,5/5/2015 16:00,74.56,NTRS
5/6/2015 16:00,63.92,JPM,,5/6/2015 16:00,78.01,STT,,5/6/2015 16:00,74.23,NTRS
5/7/2015 16:00,64.5,JPM,,5/7/2015 16:00,78.17,STT,,5/7/2015 16:00,74.64,NTRS
5/8/2015 16:00,65.49,JPM,,5/8/2015 16:00,78.75,STT,,5/8/2015 16:00,75.25,NTRS
5/11/2015 16:00,65.45,JPM,,5/11/2015 16:00,78.02,STT,,5/11/2015 16:00,75.05,NTRS
5/12/2015 16:00,65.36,JPM,,5/12/2015 16:00,77.76,STT,,5/12/2015 16:00,74.64,NTRS
5/13/2015 16:00,65.52,JPM,,5/13/2015 16:00,78,STT,,5/13/2015 16:00,74.73,NTRS
5/14/2015 16:00,66.05,JPM,,5/14/2015 16:00,77.72,STT,,5/14/2015 16:00,75.01,NTRS
5/15/2015 16:00,65.88,JPM,,5/15/2015 16:00,77.85,STT,,5/15/2015 16:00,74.72,NTRS
5/18/2015 16:00,66.42,JPM,,5/18/2015 16:00,78.69,STT,,5/18/2015 16:00,75.7,NTRS
5/19/2015 16:00,67.01,JPM,,5/19/2015 16:00,79.11,STT,,5/19/2015 16:00,76.15,NTRS
5/20/2015 16:00,66.48,JPM,,5/20/2015 16:00,78.95,STT,,5/20/2015 16:00,76.16,NTRS
5/21/2015 16:00,66.65,JPM,,5/21/2015 16:00,78.9,STT,,5/21/2015 16:00,76.03,NTRS
5/22/2015 16:00,66.47,JPM,,5/22/2015 16:00,78.62,STT,,5/22/2015 16:00,75.56,NTRS
5/26/2015 16:00,65.73,JPM,,5/26/2015 16:00,77.61,STT,,5/26/2015 16:00,74.79,NTRS
5/27/2015 16:00,66.47,JPM,,5/27/2015 16:00,78.47,STT,,5/27/2015 16:00,75.51,NTRS
5/28/2015 16:00,66.2,JPM,,5/28/2015 16:00,79.12,STT,,5/28/2015 16:00,75.65,NTRS
5/29/2015 16:00,65.78,JPM,,5/29/2015 16:00,77.93,STT,,5/29/2015 16:00,74.55,NTRS
6/1/2015 16:00,66.08,JPM,,6/1/2015 16:00,77.44,STT,,6/1/2015 16:00,74.25,NTRS
6/2/2015 16:00,66.02,JPM,,6/2/2015 16:00,77.15,STT,,6/2/2015 16:00,74.4,NTRS
6/3/2015 16:00,66.7,JPM,,6/3/2015 16:00,78.35,STT,,6/3/2015 16:00,75.1,NTRS
6/4/2015 16:00,66.33,JPM,,6/4/2015 16:00,77.33,STT,,6/4/2015 16:00,74.27,NTRS
6/5/2015 16:00,67.42,JPM,,6/5/2015 16:00,78.52,STT,,6/5/2015 16:00,75.25,NTRS
6/8/2015 16:00,66.89,JPM,,6/8/2015 16:00,78.79,STT,,6/8/2015 16:00,75.66,NTRS
6/9/2015 16:00,67.18,JPM,,6/9/2015 16:00,79.15,STT,,6/9/2015 16:00,75.88,NTRS
6/10/2015 16:00,68.26,JPM,,6/10/2015 16:00,80.68,STT,,6/10/2015 16:00,77.26,NTRS
6/11/2015 16:00,68.52,JPM,,6/11/2015 16:00,80.84,STT,,6/11/2015 16:00,77.5,NTRS
6/12/2015 16:00,68.25,JPM,,6/12/2015 16:00,80.64,STT,,6/12/2015 16:00,77.59,NTRS
6/15/2015 16:00,67.99,JPM,,6/15/2015 16:00,79.82,STT,,6/15/2015 16:00,77.24,NTRS
6/16/2015 16:00,68.37,JPM,,6/16/2015 16:00,79.84,STT,,6/16/2015 16:00,77.33,NTRS
6/17/2015 16:00,68.14,JPM,,6/17/2015 16:00,79.49,STT,,6/17/2015 16:00,76.88,NTRS
6/18/2015 16:00,68.78,JPM,,6/18/2015 16:00,79.91,STT,,6/18/2015 16:00,77.7,NTRS
6/19/2015 16:00,68.08,JPM,,6/19/2015 16:00,78.95,STT,,6/19/2015 16:00,77.56,NTRS
6/22/2015 16:00,68.96,JPM,,6/22/2015 16:00,79.52,STT,,6/22/2015 16:00,78.21,NTRS
6/23/2015 16:00,69.75,JPM,,6/23/2015 16:00,79.9,STT,,6/23/2015 16:00,78.4,NTRS
6/24/2015 16:00,69.02,JPM,,6/24/2015 16:00,79.76,STT,,6/24/2015 16:00,77.71,NTRS
6/25/2015 16:00,68.65,JPM,,6/25/2015 16:00,78.66,STT,,6/25/2015 16:00,77.69,NTRS
6/26/2015 16:00,68.95,JPM,,6/26/2015 16:00,78.98,STT,,6/26/2015 16:00,78.64,NTRS
6/29/2015 16:00,67.2,JPM,,6/29/2015 16:00,76.29,STT,,6/29/2015 16:00,76.28,NTRS
6/30/2015 16:00,67.76,JPM,,6/30/2015 16:00,77,STT,,6/30/2015 16:00,76.46,NTRS
7/1/2015 16:00,68.07,JPM,,7/1/2015 16:00,77.43,STT,,7/1/2015 16:00,76.95,NTRS
7/2/2015 16:00,67.52,JPM,,7/2/2015 16:00,77.01,STT,,7/2/2015 16:00,76.68,NTRS
7/6/2015 16:00,67.33,JPM,,7/6/2015 16:00,76.62,STT,,7/6/2015 16:00,75.99,NTRS
7/7/2015 16:00,66.8,JPM,,7/7/2015 16:00,76.63,STT,,7/7/2015 16:00,75.87,NTRS
7/8/2015 16:00,65.43,JPM,,7/8/2015 16:00,74.6,STT,,7/8/2015 16:00,74.05,NTRS
7/9/2015 16:00,66.11,JPM,,7/9/2015 16:00,74.95,STT,,7/9/2015 16:00,74.74,NTRS
7/10/2015 16:00,67.05,JPM,,7/10/2015 16:00,75.97,STT,,7/10/2015 16:00,76.38,NTRS
7/13/2015 16:00,68.09,JPM,,7/13/2015 16:00,77.22,STT,,7/13/2015 16:00,77.16,NTRS
7/14/2015 16:00,69.04,JPM,,7/14/2015 16:00,77.54,STT,,7/14/2015 16:00,77.24,NTRS
7/15/2015 16:00,69.19,JPM,,7/15/2015 16:00,77.99,STT,,7/15/2015 16:00,77.71,NTRS
7/16/2015 16:00,69.56,JPM,,7/16/2015 16:00,79.3,STT,,7/16/2015 16:00,78.66,NTRS
7/17/2015 16:00,69.21,JPM,,7/17/2015 16:00,79.38,STT,,7/17/2015 16:00,77.92,NTRS
7/20/2015 16:00,69.26,JPM,,7/20/2015 16:00,79.8,STT,,7/20/2015 16:00,78.34,NTRS
7/21/2015 16:00,69.1,JPM,,7/21/2015 16:00,79.95,STT,,7/21/2015 16:00,78.05,NTRS
7/22/2015 16:00,70.08,JPM,,7/22/2015 16:00,80.82,STT,,7/22/2015 16:00,77.97,NTRS
7/23/2015 16:00,69.64,JPM,,7/23/2015 16:00,79.71,STT,,7/23/2015 16:00,78,NTRS
7/24/2015 16:00,68.91,JPM,,7/24/2015 16:00,75.38,STT,,7/24/2015 16:00,76.97,NTRS
7/27/2015 16:00,68.01,JPM,,7/27/2015 16:00,74.83,STT,,7/27/2015 16:00,75.77,NTRS
7/28/2015 16:00,68.05,JPM,,7/28/2015 16:00,76.17,STT,,7/28/2015 16:00,76.5,NTRS
7/29/2015 16:00,68.94,JPM,,7/29/2015 16:00,76.42,STT,,7/29/2015 16:00,76.75,NTRS
7/30/2015 16:00,69.04,JPM,,7/30/2015 16:00,77.15,STT,,7/30/2015 16:00,77.26,NTRS
7/31/2015 16:00,68.53,JPM,,7/31/2015 16:00,76.56,STT,,7/31/2015 16:00,76.49,NTRS
8/3/2015 16:00,68.53,JPM,,8/3/2015 16:00,77.19,STT,,8/3/2015 16:00,76.62,NTRS
8/4/2015 16:00,68.46,JPM,,8/4/2015 16:00,78.15,STT,,8/4/2015 16:00,77.2,NTRS
8/5/2015 16:00,68.73,JPM,,8/5/2015 16:00,78.1,STT,,8/5/2015 16:00,77.21,NTRS
8/6/2015 16:00,68.25,JPM,,8/6/2015 16:00,78.35,STT,,8/6/2015 16:00,77.15,NTRS
8/7/2015 16:00,68.05,JPM,,8/7/2015 16:00,78.51,STT,,8/7/2015 16:00,77.66,NTRS
8/10/2015 16:00,68.89,JPM,,8/10/2015 16:00,79.53,STT,,8/10/2015 16:00,78.53,NTRS
8/11/2015 16:00,68.23,JPM,,8/11/2015 16:00,78.43,STT,,8/11/2015 16:00,77.67,NTRS
8/12/2015 16:00,67.24,JPM,,8/12/2015 16:00,77.21,STT,,8/12/2015 16:00,76.6,NTRS
8/13/2015 16:00,67.55,JPM,,8/13/2015 16:00,77.55,STT,,8/13/2015 16:00,76.99,NTRS
8/14/2015 16:00,67.89,JPM,,8/14/2015 16:00,78.47,STT,,8/14/2015 16:00,77.7,NTRS
8/17/2015 16:00,68.07,JPM,,8/17/2015 16:00,78.13,STT,,8/17/2015 16:00,77.63,NTRS
8/18/2015 16:00,68.21,JPM,,8/18/2015 16:00,78.38,STT,,8/18/2015 16:00,77.6,NTRS
8/19/2015 16:00,67.6,JPM,,8/19/2015 16:00,77.95,STT,,8/19/2015 16:00,77.34,NTRS
8/20/2015 16:00,65.94,JPM,,8/20/2015 16:00,75.92,STT,,8/20/2015 16:00,75.03,NTRS
8/21/2015 16:00,63.6,JPM,,8/21/2015 16:00,73.88,STT,,8/21/2015 16:00,72.52,NTRS
8/24/2015 16:00,60.25,JPM,,8/24/2015 16:00,69.46,STT,,8/24/2015 16:00,67.16,NTRS
8/25/2015 16:00,59.91,JPM,,8/25/2015 16:00,68.09,STT,,8/25/2015 16:00,65.25,NTRS
8/26/2015 16:00,62.91,JPM,,8/26/2015 16:00,70.77,STT,,8/26/2015 16:00,68.02,NTRS
8/27/2015 16:00,64.48,JPM,,8/27/2015 16:00,72.94,STT,,8/27/2015 16:00,70.07,NTRS
8/28/2015 16:00,64.13,JPM,,8/28/2015 16:00,73.11,STT,,8/28/2015 16:00,70.14,NTRS
8/31/2015 16:00,64.1,JPM,,8/31/2015 16:00,71.92,STT,,8/31/2015 16:00,69.84,NTRS
9/1/2015 16:00,61.45,JPM,,9/1/2015 16:00,69.68,STT,,9/1/2015 16:00,68,NTRS
9/2/2015 16:00,62.57,JPM,,9/2/2015 16:00,70.82,STT,,9/2/2015 16:00,68.93,NTRS
9/3/2015 16:00,62.68,JPM,,9/3/2015 16:00,71.45,STT,,9/3/2015 16:00,69.43,NTRS
9/4/2015 16:00,61.5,JPM,,9/4/2015 16:00,70.03,STT,,9/4/2015 16:00,68.28,NTRS
9/8/2015 16:00,63.16,JPM,,9/8/2015 16:00,72.22,STT,,9/8/2015 16:00,70.55,NTRS
9/9/2015 16:00,62.18,JPM,,9/9/2015 16:00,71.26,STT,,9/9/2015 16:00,69.67,NTRS
9/10/2015 16:00,62.66,JPM,,9/10/2015 16:00,71.62,STT,,9/10/2015 16:00,69.9,NTRS
9/11/2015 16:00,62.56,JPM,,9/11/2015 16:00,71.52,STT,,9/11/2015 16:00,70.03,NTRS
9/14/2015 16:00,62.38,JPM,,9/14/2015 16:00,71.3,STT,,9/14/2015 16:00,70.02,NTRS
9/15/2015 16:00,63.58,JPM,,9/15/2015 16:00,71.93,STT,,9/15/2015 16:00,70.79,NTRS
9/16/2015 16:00,64.14,JPM,,9/16/2015 16:00,72.09,STT,,9/16/2015 16:00,70.79,NTRS
9/17/2015 16:00,62.65,JPM,,9/17/2015 16:00,71.49,STT,,9/17/2015 16:00,69.42,NTRS
9/18/2015 16:00,60.94,JPM,,9/18/2015 16:00,69,STT,,9/18/2015 16:00,67.13,NTRS
9/21/2015 16:00,61.45,JPM,,9/21/2015 16:00,69.84,STT,,9/21/2015 16:00,68.39,NTRS
9/22/2015 16:00,60.91,JPM,,9/22/2015 16:00,68.61,STT,,9/22/2015 16:00,67.34,NTRS
9/23/2015 16:00,60.64,JPM,,9/23/2015 16:00,68.56,STT,,9/23/2015 16:00,67.49,NTRS
9/24/2015 16:00,60.22,JPM,,9/24/2015 16:00,67.73,STT,,9/24/2015 16:00,67.12,NTRS
9/25/2015 16:00,61.47,JPM,,9/25/2015 16:00,68.74,STT,,9/25/2015 16:00,69.05,NTRS
9/28/2015 16:00,59.98,JPM,,9/28/2015 16:00,66.39,STT,,9/28/2015 16:00,67.15,NTRS
9/29/2015 16:00,59.84,JPM,,9/29/2015 16:00,66.62,STT,,9/29/2015 16:00,67.25,NTRS
9/30/2015 16:00,60.97,JPM,,9/30/2015 16:00,67.21,STT,,9/30/2015 16:00,68.16,NTRS
10/1/2015 16:00,61.42,JPM,,10/1/2015 16:00,67.11,STT,,10/1/2015 16:00,68.21,NTRS
10/2/2015 16:00,60.81,JPM,,10/2/2015 16:00,67.12,STT,,10/2/2015 16:00,67.39,NTRS
