Date,Symbol,Close
4/12/16,STT,57.49
4/13/16,STT,59.74
4/14/16,STT,60.08
4/15/16,STT,59.57
4/18/16,STT,59.89
4/19/16,STT,60.26
4/20/16,STT,61.75
4/21/16,STT,61.19
4/22/16,STT,61.89
4/25/16,STT,61.41
4/26/16,STT,62.48
4/27/16,STT,63.93
4/28/16,STT,62.81
4/29/16,STT,62.3
5/2/16,STT,62.91
5/3/16,STT,61.06
5/4/16,STT,60.02
5/5/16,STT,59.74
5/6/16,STT,59.76
5/9/16,STT,59.8
5/10/16,STT,61.11
5/11/16,STT,60.38
5/12/16,STT,60.03
5/13/16,STT,59.23
5/16/16,STT,59.71
5/17/16,STT,59.69
5/18/16,STT,61.5
5/19/16,STT,60.72
5/20/16,STT,61.43
5/23/16,STT,61.25
5/24/16,STT,62.55
5/25/16,STT,63.68
5/26/16,STT,62.87
5/27/16,STT,63.33
5/31/16,STT,63.06
6/1/16,STT,62.96
6/2/16,STT,63
6/3/16,STT,61.01
6/6/16,STT,62.55
6/7/16,STT,61.77
6/8/16,STT,61.54
6/9/16,STT,60.29
6/10/16,STT,59.18
6/13/16,STT,59.11
6/14/16,STT,58.22
6/15/16,STT,57.91
6/16/16,STT,57.55
6/17/16,STT,57.94
6/20/16,STT,58.65
6/21/16,STT,58.78
6/22/16,STT,58.49
6/23/16,STT,60.27
6/24/16,STT,54.99
6/27/16,STT,50.79
6/28/16,STT,51.27
6/29/16,STT,52.16
6/30/16,STT,53.92
7/1/16,STT,53.84
7/5/16,STT,52.6
7/6/16,STT,52.12
7/7/16,STT,52.04
7/8/16,STT,53.23
7/11/16,STT,53.61
7/12/16,STT,54.71
7/13/16,STT,54.81
7/14/16,STT,56.22
7/15/16,STT,56.91
7/18/16,STT,57.62
7/19/16,STT,57.46
7/20/16,STT,57.77
7/21/16,STT,57.3
7/22/16,STT,58.24
7/25/16,STT,57.79
7/26/16,STT,58.32
7/27/16,STT,63.75
7/28/16,STT,65.45
7/29/16,STT,65.78
8/1/16,STT,65.94
8/2/16,STT,65.33
8/3/16,STT,65.85
8/4/16,STT,65.79
8/5/16,STT,67.95
8/8/16,STT,68.18
8/9/16,STT,67.81
8/10/16,STT,67.69
8/11/16,STT,68.5
8/12/16,STT,68.24
8/15/16,STT,69.21
8/16/16,STT,68.99
8/17/16,STT,69.09
8/18/16,STT,69.05
8/19/16,STT,69.02
8/22/16,STT,68.97
8/23/16,STT,69.32
8/24/16,STT,69.02
8/25/16,STT,69.04
8/26/16,STT,69.07
8/29/16,STT,69.63
8/30/16,STT,70.34
8/31/16,STT,70.24
9/1/16,STT,70.12
9/2/16,STT,70.63
9/6/16,STT,70.37
9/7/16,STT,70.57
9/8/16,STT,70.54
9/9/16,STT,69.7
9/12/16,STT,70.65
9/13/16,STT,69.18
9/14/16,STT,69.42
9/15/16,STT,70.37
9/16/16,STT,69.29
9/19/16,STT,69.02
9/20/16,STT,69.97
9/21/16,STT,71.07
9/22/16,STT,71.04
9/23/16,STT,70.62
9/26/16,STT,69.33
9/27/16,STT,70.08
9/28/16,STT,70.44
9/29/16,STT,68.59
9/30/16,STT,69.63
10/3/16,STT,69.82
10/4/16,STT,71.35
10/5/16,STT,72.7
10/6/16,STT,72.5
10/7/16,STT,72.26
10/10/16,STT,71.84
10/11/16,STT,70.34
10/12/16,STT,70.63
10/13/16,STT,68.76
10/14/16,STT,69.01
10/17/16,STT,68.63
10/18/16,STT,69.77
10/19/16,STT,70.53
10/20/16,STT,71.03
10/21/16,STT,70.88
10/24/16,STT,71.43
10/25/16,STT,70.89
10/26/16,STT,70.19
10/27/16,STT,70.81
10/28/16,STT,70.48
10/31/16,STT,70.21
11/1/16,STT,70.67
11/2/16,STT,69.98
11/3/16,STT,70.35
11/4/16,STT,70.39
11/7/16,STT,72.34
11/8/16,STT,72.26
11/9/16,STT,75.54
11/10/16,STT,76.74
11/11/16,STT,76.45
11/14/16,STT,78.51
11/15/16,STT,79.25
11/16/16,STT,77.88
11/17/16,STT,78.52
11/18/16,STT,78.5
11/21/16,STT,78.59
11/22/16,STT,78.01
11/23/16,STT,78.28
11/25/16,STT,78.44
11/28/16,STT,76.86
11/29/16,STT,77.01
11/30/16,STT,78.8
12/1/16,STT,80.39
12/2/16,STT,78.44
12/5/16,STT,79.16
12/6/16,STT,79.61
12/7/16,STT,79.92
12/8/16,STT,81.44
12/9/16,STT,80.53
12/12/16,STT,80.23
12/13/16,STT,80.06
12/14/16,STT,79.38
12/15/16,STT,80.09
12/16/16,STT,78.62
12/19/16,STT,78.32
12/20/16,STT,79.01
12/21/16,STT,78.86
12/22/16,STT,79
12/23/16,STT,78.69
12/27/16,STT,79
12/28/16,STT,78.4
12/29/16,STT,77.66
12/30/16,STT,77.72
1/3/17,STT,79.25
1/4/17,STT,82.27
1/5/17,STT,81.68
1/6/17,STT,82.44
1/9/17,STT,81.37
1/10/17,STT,81.3
1/11/17,STT,82.85
1/12/17,STT,82.09
1/13/17,STT,82.93
1/17/17,STT,80.2
1/18/17,STT,80.15
1/19/17,STT,78.75
1/20/17,STT,79.01
1/23/17,STT,78.56
1/24/17,STT,80.52
1/25/17,STT,77.8
1/26/17,STT,76.58
1/27/17,STT,76
1/30/17,STT,76.2
1/31/17,STT,76.2
2/1/17,STT,76.34
2/2/17,STT,75.97
2/3/17,STT,77.54
2/6/17,STT,77.32
2/7/17,STT,77.5
2/8/17,STT,77.35
2/9/17,STT,77.94
2/10/17,STT,78.11
2/13/17,STT,79.29
2/14/17,STT,81.45
2/15/17,STT,81.91
2/16/17,STT,80.76
2/17/17,STT,80.67
2/21/17,STT,80.53
2/22/17,STT,80.21
2/23/17,STT,79.82
2/24/17,STT,78.95
2/27/17,STT,79.21
2/28/17,STT,79.71
3/1/17,STT,81.65
3/2/17,STT,80.37
3/3/17,STT,80.22
3/6/17,STT,79.62
3/7/17,STT,79.6
3/8/17,STT,79.92
3/9/17,STT,79.91
3/10/17,STT,79.91
3/13/17,STT,79.54
3/14/17,STT,79.14
3/15/17,STT,79.66
3/16/17,STT,80.61
3/17/17,STT,78.61
3/20/17,STT,77.76
3/21/17,STT,76.31
3/22/17,STT,76.79
3/23/17,STT,77.27
3/24/17,STT,77.21
3/27/17,STT,78.11
3/28/17,STT,79.4
3/29/17,STT,79.31
3/30/17,STT,80.04
3/31/17,STT,79.61
4/3/17,STT,78.82
4/4/17,STT,78.69
4/5/17,STT,78.61
4/6/17,STT,78.88
4/7/17,STT,78.78
4/10/17,STT,78.42
4/11/17,STT,78.32
4/12/17,STT,77.73
4/13/17,STT,77.3
4/17/17,STT,78.48
4/18/17,STT,77.71
4/19/17,STT,77.87
4/20/17,STT,78.32
4/21/17,STT,77.7
4/24/17,STT,79.79
4/25/17,STT,80.62
4/26/17,STT,83.55
4/27/17,STT,84.73
4/28/17,STT,83.9
5/1/17,STT,83.94
5/2/17,STT,83.35
5/3/17,STT,83.78
5/4/17,STT,83.72
5/5/17,STT,83.6
5/8/17,STT,83.39
5/9/17,STT,83.45
5/10/17,STT,83.56
5/11/17,STT,82.83
5/12/17,STT,82.57
5/15/17,STT,82.79
5/16/17,STT,82.9
5/17/17,STT,79.82
5/18/17,STT,79.89
5/19/17,STT,80.81
5/22/17,STT,80.81
5/23/17,STT,81.51
5/24/17,STT,81.81
5/25/17,STT,82.14
5/26/17,STT,81.99
5/30/17,STT,81.68
5/31/17,STT,81.46
6/1/17,STT,82.82
6/2/17,STT,82.68
6/5/17,STT,83.07
6/6/17,STT,83.3
6/7/17,STT,84.39
6/8/17,STT,86
6/9/17,STT,87.35
6/12/17,STT,87.11
6/13/17,STT,88.59
6/14/17,STT,88.79
6/15/17,STT,88.8
6/16/17,STT,88.25
6/19/17,STT,89.52
6/20/17,STT,89.15
6/21/17,STT,89.38
6/22/17,STT,88.68
6/23/17,STT,87.24
6/26/17,STT,87.82
6/27/17,STT,87.9
6/28/17,STT,89.66
6/29/17,STT,89.64
6/30/17,STT,89.73
7/3/17,STT,91.08
7/5/17,STT,91.53
7/6/17,STT,90.61
7/7/17,STT,90.87
7/10/17,STT,91.52
7/11/17,STT,90.2
7/12/17,STT,90.99
7/13/17,STT,91.79
7/14/17,STT,92.07
7/17/17,STT,92.56
7/18/17,STT,92.08
7/19/17,STT,90.61
7/20/17,STT,90.87
7/21/17,STT,90.99
7/24/17,STT,91.53
7/25/17,STT,92.54
7/26/17,STT,94.28
7/27/17,STT,93.55
7/28/17,STT,93.17
7/31/17,STT,93.23
8/1/17,STT,93.6
8/2/17,STT,94.22
8/3/17,STT,93.77
8/4/17,STT,95.1
8/7/17,STT,94.45
8/8/17,STT,94.35
8/9/17,STT,94.28
8/10/17,STT,92.5
8/11/17,STT,92.08
8/14/17,STT,93.52
8/15/17,STT,93.82
8/16/17,STT,93.04
8/17/17,STT,91.79
8/18/17,STT,92.42
8/21/17,STT,92.33
8/22/17,STT,93.64
8/23/17,STT,93.45
8/24/17,STT,93.78
8/25/17,STT,93.47
8/28/17,STT,92.9
8/29/17,STT,92
8/30/17,STT,92.4
8/31/17,STT,92.49
9/1/17,STT,93.18
9/5/17,STT,91.79
9/6/17,STT,91.63
9/7/17,STT,90.97
9/8/17,STT,92.5
9/11/17,STT,94.33
9/12/17,STT,94.96
9/13/17,STT,94.27
9/14/17,STT,94.1
9/15/17,STT,94.04
9/18/17,STT,94.76
9/19/17,STT,95.68
9/20/17,STT,95.82
9/21/17,STT,95.95
9/22/17,STT,95.56
9/25/17,STT,94.46
9/26/17,STT,93.91
9/27/17,STT,95.54
9/28/17,STT,95.81
9/29/17,STT,95.54
10/2/17,STT,96.34
10/3/17,STT,96.99
10/4/17,STT,97.11
10/5/17,STT,98.95
10/6/17,STT,98.8
10/9/17,STT,98.09
10/10/17,STT,99.17
10/11/17,STT,99.29
10/12/17,STT,98.63
10/13/17,STT,99.26
10/16/17,STT,98.54
10/17/17,STT,97.15
10/18/17,STT,98.35
10/19/17,STT,97.48
10/20/17,STT,99.12
10/23/17,STT,96.17
10/24/17,STT,96.43
10/25/17,STT,94.05
10/26/17,STT,94.74
10/27/17,STT,93.51
10/30/17,STT,93.29
10/31/17,STT,92
11/1/17,STT,92.25
11/2/17,STT,92.51
11/3/17,STT,92.53
11/6/17,STT,92.29
11/7/17,STT,90.28
11/8/17,STT,91.13
11/9/17,STT,90.77
11/10/17,STT,90.65
11/13/17,STT,90.79
11/14/17,STT,91.31
11/15/17,STT,91.86
11/16/17,STT,92.4
11/17/17,STT,92.31
11/20/17,STT,93.06
11/21/17,STT,93.06
11/22/17,STT,92.67
11/24/17,STT,92.46
11/27/17,STT,91.36
11/28/17,STT,93.14
11/29/17,STT,94.68
11/30/17,STT,95.35
12/1/17,STT,95.48
12/4/17,STT,97.1
12/5/17,STT,96.83
12/6/17,STT,96.52
12/7/17,STT,96.92
12/8/17,STT,97.67
12/11/17,STT,97.41
12/12/17,STT,98.18
12/13/17,STT,99.18
12/14/17,STT,97.97
12/15/17,STT,98.53
12/18/17,STT,98.21
12/19/17,STT,97.87
12/20/17,STT,97.08
12/21/17,STT,98.31
12/22/17,STT,97.93
12/26/17,STT,97.44
12/27/17,STT,97.71
12/28/17,STT,98.23
12/29/17,STT,97.61
1/2/18,STT,96.72
1/3/18,STT,97.43
1/4/18,STT,98.48
1/5/18,STT,98.57
1/8/18,STT,99.65
1/9/18,STT,101.4
1/10/18,STT,104.25
1/11/18,STT,105.78
1/12/18,STT,107.24
1/16/18,STT,105.97
1/17/18,STT,106.4
1/18/18,STT,105.05
1/19/18,STT,107.61
1/22/18,STT,108.99
1/23/18,STT,112.18
1/24/18,STT,112.71
1/25/18,STT,110.33
1/26/18,STT,110.91
1/29/18,STT,111.69
1/30/18,STT,110.14
1/31/18,STT,110.17
2/1/18,STT,110.33
2/2/18,STT,107.47
2/5/18,STT,102.47
2/6/18,STT,104.5
2/7/18,STT,103.52
2/8/18,STT,98.54
2/9/18,STT,100.01
2/12/18,STT,101.78
2/13/18,STT,101.27
2/14/18,STT,103.94
2/15/18,STT,103.96
2/16/18,STT,104.55
2/20/18,STT,103.79
2/21/18,STT,103.96
2/22/18,STT,102.72
2/23/18,STT,104.5
2/26/18,STT,106.82
2/27/18,STT,107.17
2/28/18,STT,106.15
3/1/18,STT,104.58
3/2/18,STT,104.28
3/5/18,STT,105.85
3/6/18,STT,105.46
3/7/18,STT,105.35
3/8/18,STT,106.18
3/9/18,STT,109.83
3/12/18,STT,108.83
3/13/18,STT,107.33
3/14/18,STT,105.78
3/15/18,STT,105.9
3/16/18,STT,106.87
3/19/18,STT,105.83
3/20/18,STT,106.15
3/21/18,STT,106.81
3/22/18,STT,101.5
3/23/18,STT,97.71
3/26/18,STT,101.45
3/27/18,STT,98.96
3/28/18,STT,98.28
3/29/18,STT,99.73
4/2/18,STT,97.22
4/3/18,STT,99.33
4/4/18,STT,99.94
4/5/18,STT,100.57
4/6/18,STT,97.49
4/9/18,STT,98.3
4/10/18,STT,99.91
4/11/18,STT,98.63
4/12/18,STT,101.09
4/13/18,STT,99.8
4/16/18,STT,100.6
4/17/18,STT,100.94
4/18/18,STT,101.42
4/19/18,STT,104.18
4/20/18,STT,99.66
4/23/18,STT,102.3
4/24/18,STT,101.1
4/25/18,STT,100.89
4/26/18,STT,100.59
4/27/18,STT,100.26
4/30/18,STT,99.78
5/1/18,STT,98.4
5/2/18,STT,97.74
5/3/18,STT,96.4
5/4/18,STT,97.75
5/7/18,STT,98.5
5/8/18,STT,99.3
5/9/18,STT,101.11
5/10/18,STT,101.78
5/11/18,STT,102.01
5/14/18,STT,102.31
5/15/18,STT,101.21
5/16/18,STT,101.1
5/17/18,STT,101.24
5/18/18,STT,99.32
5/21/18,STT,99.99
5/22/18,STT,100.33
5/23/18,STT,100.42
5/24/18,STT,100.71
5/25/18,STT,100.47
5/29/18,STT,95.08
5/30/18,STT,97.42
5/31/18,STT,96.11
6/1/18,STT,98.45
6/4/18,STT,98.41
6/5/18,STT,97.81
6/6/18,STT,99.49
6/7/18,STT,100.85
6/8/18,STT,100.46
6/11/18,STT,100.24
6/12/18,STT,99.42
6/13/18,STT,98.36
6/14/18,STT,98.26
6/15/18,STT,98.34
6/18/18,STT,98.66
6/19/18,STT,97.74
6/20/18,STT,97.73
6/21/18,STT,98.19
6/22/18,STT,98.14
6/25/18,STT,95.92
6/26/18,STT,95.6
6/27/18,STT,93.99
6/28/18,STT,94.26
6/29/18,STT,93.09
7/2/18,STT,94.02
7/3/18,STT,92.92
7/5/18,STT,92.43
7/6/18,STT,92.75
7/9/18,STT,94.47
7/10/18,STT,93.77
7/11/18,STT,92.7
7/12/18,STT,92.86
7/13/18,STT,92.44
7/16/18,STT,93.2
7/17/18,STT,93.45
7/18/18,STT,95.33
7/19/18,STT,92.74
7/20/18,STT,85.87
7/23/18,STT,87.02
7/24/18,STT,87.75
7/25/18,STT,87.21
7/26/18,STT,86.93
7/27/18,STT,87
7/30/18,STT,87.22
7/31/18,STT,88.31
8/1/18,STT,87.27
8/2/18,STT,86.83
8/3/18,STT,86.88
8/6/18,STT,86.94
8/7/18,STT,87.06
8/8/18,STT,86.73
8/9/18,STT,85.8
8/10/18,STT,83.99
8/13/18,STT,82.85
8/14/18,STT,83.88
8/15/18,STT,82.92
8/16/18,STT,84.21
8/17/18,STT,84.96
8/20/18,STT,85.37
8/21/18,STT,86.18
8/22/18,STT,85.93
8/23/18,STT,85.36
8/24/18,STT,86.12
8/27/18,STT,87.06
8/28/18,STT,87.99
8/29/18,STT,87.84
8/30/18,STT,86.72
8/31/18,STT,86.91
9/4/18,STT,87.6
9/5/18,STT,87.26
9/6/18,STT,86.41
9/7/18,STT,86.38
9/10/18,STT,87.1
9/11/18,STT,86.86
9/12/18,STT,86.55
9/13/18,STT,86.4
9/14/18,STT,87.29
9/17/18,STT,85.88
9/18/18,STT,85.62
9/19/18,STT,87.92
9/20/18,STT,89.57
9/21/18,STT,88.77
9/24/18,STT,87.05
9/25/18,STT,86.85
9/26/18,STT,86.21
9/27/18,STT,85.69
9/28/18,STT,83.78
10/1/18,STT,85.51
10/2/18,STT,85.45
10/3/18,STT,86.09
10/4/18,STT,86.91
10/5/18,STT,86.37
10/8/18,STT,87.14
10/9/18,STT,86.36
10/10/18,STT,82.87
10/11/18,STT,81.73
10/12/18,STT,81.46
10/15/18,STT,81.2
10/16/18,STT,82.27
10/17/18,STT,82.15
10/18/18,STT,79.7
10/19/18,STT,72.9
10/22/18,STT,70.81
10/23/18,STT,69.72
10/24/18,STT,67.29
10/25/18,STT,68.05
10/26/18,STT,66.39
10/29/18,STT,66.41
10/30/18,STT,67.74
10/31/18,STT,68.75
11/1/18,STT,69.96
11/2/18,STT,69.98
11/5/18,STT,71.91
11/6/18,STT,72.02
11/7/18,STT,73.98
11/8/18,STT,73.34
11/9/18,STT,72.25
11/12/18,STT,70.86
11/13/18,STT,71.02
11/14/18,STT,70.34
11/15/18,STT,71.86
11/16/18,STT,71.65
11/19/18,STT,71.77
11/20/18,STT,71.19
11/21/18,STT,72.09
11/23/18,STT,71.89
11/26/18,STT,73.92
11/27/18,STT,72.7
11/28/18,STT,74.38
11/29/18,STT,72.37
11/30/18,STT,73.02
12/3/18,STT,73.15
12/4/18,STT,67.81
12/6/18,STT,65.9
12/7/18,STT,65.04
12/10/18,STT,64.03
12/11/18,STT,63.09
12/12/18,STT,63.43
12/13/18,STT,63.19
12/14/18,STT,63.53
12/17/18,STT,63.89
12/18/18,STT,61.69
12/19/18,STT,59.88
12/20/18,STT,60.4
12/21/18,STT,60.17
12/24/18,STT,59.78
12/26/18,STT,62.85
12/27/18,STT,63.22
12/28/18,STT,63.48
12/31/18,STT,63.07
1/2/19,STT,63.93
1/3/19,STT,61.85
1/4/19,STT,64.19
1/7/19,STT,64.99
1/8/19,STT,65.27
1/9/19,STT,66.78
1/10/19,STT,66.51
1/11/19,STT,67.01
1/14/19,STT,68.46
1/15/19,STT,68.66
1/16/19,STT,70.47
1/17/19,STT,71.05
1/18/19,STT,71.3
1/22/19,STT,70.59
1/23/19,STT,70.82
1/24/19,STT,71.32
1/25/19,STT,72.64
1/28/19,STT,71.53
1/29/19,STT,70.63
1/30/19,STT,71.02
1/31/19,STT,70.9
2/1/19,STT,71.17
2/4/19,STT,71.1
2/5/19,STT,70.91
2/6/19,STT,70.24
2/7/19,STT,69.76
2/8/19,STT,68.96
2/11/19,STT,68.79
2/12/19,STT,69.51
2/13/19,STT,69.49
2/14/19,STT,68.66
2/15/19,STT,70.66
2/19/19,STT,71.37
2/20/19,STT,72.24
2/21/19,STT,72.18
2/22/19,STT,72.4
2/25/19,STT,72.47
2/26/19,STT,72.65
2/27/19,STT,72.44
2/28/19,STT,71.87
3/1/19,STT,72.8
3/4/19,STT,71.49
3/5/19,STT,71.53
3/6/19,STT,70.5
3/7/19,STT,68.38
3/8/19,STT,68.1
3/11/19,STT,68.69
3/12/19,STT,69
3/13/19,STT,69.85
3/14/19,STT,70.29
3/15/19,STT,70.1
3/18/19,STT,70.82
3/19/19,STT,70.16
3/20/19,STT,68.26
3/21/19,STT,68.08
3/22/19,STT,65
3/25/19,STT,64.88
3/26/19,STT,66.18
3/27/19,STT,65.52
3/28/19,STT,66.27
3/29/19,STT,65.81
4/1/19,STT,67.59
4/2/19,STT,67.21
4/3/19,STT,68.03
4/4/19,STT,68.64
4/5/19,STT,68.57
4/8/19,STT,69.15
4/9/19,STT,68.43
4/10/19,STT,69
4/11/19,STT,69.52
4/12/19,STT,71.03
4/15/19,STT,70.12
4/16/19,STT,71.71
4/17/19,STT,69.63
4/18/19,STT,69.96
4/22/19,STT,69.9
4/23/19,STT,66.86
4/24/19,STT,66.13
4/25/19,STT,67.09
4/26/19,STT,67.14
4/29/19,STT,68.4
4/30/19,STT,67.66
5/1/19,STT,66.33
5/2/19,STT,66.51
5/3/19,STT,67.21
5/6/19,STT,66.58
5/7/19,STT,64.99
5/8/19,STT,64.49
5/9/19,STT,64.54
5/10/19,STT,64.81
5/13/19,STT,63.18
5/14/19,STT,62.78
5/15/19,STT,61.81
5/16/19,STT,61.62
5/17/19,STT,60.39
5/20/19,STT,59.85
5/21/19,STT,59.76
5/22/19,STT,59.5
5/23/19,STT,58.64
5/24/19,STT,58.97
5/28/19,STT,58.19
5/29/19,STT,57.71
5/30/19,STT,56.28
5/31/19,STT,55.25
6/3/19,STT,56
6/4/19,STT,57.63
6/5/19,STT,55.68
6/6/19,STT,56.22
6/7/19,STT,56.62
6/10/19,STT,57.22
6/11/19,STT,55.11
6/12/19,STT,54.89
6/13/19,STT,55.03
6/14/19,STT,55.36
6/17/19,STT,54.53
6/18/19,STT,55.26
6/19/19,STT,54.76
6/20/19,STT,55.41
6/21/19,STT,55.52
6/24/19,STT,55.73
6/25/19,STT,56
6/26/19,STT,55.24
6/27/19,STT,55.65
6/28/19,STT,56.06
7/1/19,STT,56.69
7/2/19,STT,55.82
7/3/19,STT,56.47
7/5/19,STT,56.8
7/8/19,STT,55.06
7/9/19,STT,55.07
7/10/19,STT,54.42
7/11/19,STT,55.04
7/12/19,STT,55.19
7/15/19,STT,55.45
7/16/19,STT,54.82
7/17/19,STT,54.59
7/18/19,STT,56.29
7/19/19,STT,60.08
7/22/19,STT,59.23
7/23/19,STT,59.9
7/24/19,STT,59.6
7/25/19,STT,59.48
7/26/19,STT,60.37
7/29/19,STT,59.13
7/30/19,STT,58.88
7/31/19,STT,58.09
8/1/19,STT,55.59
8/2/19,STT,55.66
8/5/19,STT,53.8
8/6/19,STT,53.5
8/7/19,STT,52.5
8/8/19,STT,53.41
8/9/19,STT,52.96
8/12/19,STT,51.57
8/13/19,STT,51.47
8/14/19,STT,49.63
8/15/19,STT,48.81
8/16/19,STT,50.2
8/19/19,STT,50.89
8/20/19,STT,50.51
8/21/19,STT,50.54
8/22/19,STT,51.14
8/23/19,STT,49.96
8/26/19,STT,49.82
8/27/19,STT,49.4
8/28/19,STT,49.81
8/29/19,STT,51.28
8/30/19,STT,51.31
9/3/19,STT,49.64
9/4/19,STT,50.88
9/5/19,STT,52.47
9/6/19,STT,51.84
9/9/19,STT,54
9/10/19,STT,58.84
9/11/19,STT,60
9/12/19,STT,60.27
9/13/19,STT,61.15
9/16/19,STT,60.51
9/17/19,STT,60.22
9/18/19,STT,60.48
9/19/19,STT,61.1
9/20/19,STT,60.11
9/23/19,STT,60.19
9/24/19,STT,59.04
9/25/19,STT,59.8
9/26/19,STT,59.05
9/27/19,STT,59.8
9/30/19,STT,59.19
10/1/19,STT,56.87
10/2/19,STT,55.59
10/3/19,STT,55.78
10/4/19,STT,56.87
10/7/19,STT,56.28
10/8/19,STT,55.15
10/9/19,STT,55.66
10/10/19,STT,56.83
10/11/19,STT,58.7
10/14/19,STT,58.49
10/15/19,STT,59.38
10/16/19,STT,59.11
10/17/19,STT,59.7
10/18/19,STT,63.34
10/21/19,STT,65.4
10/22/19,STT,66.05
10/23/19,STT,65.92
10/24/19,STT,65.21
10/25/19,STT,65.75
10/28/19,STT,67.12
10/29/19,STT,67.21
10/30/19,STT,66.72
10/31/19,STT,66.07
11/1/19,STT,67.76
11/4/19,STT,70.86
11/5/19,STT,70.26
11/6/19,STT,70.99
11/7/19,STT,72.66
11/8/19,STT,73.1
11/11/19,STT,72.99
11/12/19,STT,73.41
11/13/19,STT,72.7
11/14/19,STT,72.25
11/15/19,STT,72.54
11/18/19,STT,73.4
11/19/19,STT,73.39
11/20/19,STT,73.01
11/21/19,STT,73.01
11/22/19,STT,73.92
11/25/19,STT,75.3
11/26/19,STT,74.29
11/27/19,STT,75.33
11/29/19,STT,75.1
12/2/19,STT,75.38
12/3/19,STT,73.61
12/4/19,STT,74.57
12/5/19,STT,75.36
12/6/19,STT,77.02
12/9/19,STT,77.67
12/10/19,STT,77.83
12/11/19,STT,78.19
12/12/19,STT,80.42
12/13/19,STT,79.13
12/16/19,STT,79.62
12/17/19,STT,80.33
12/18/19,STT,79.99
12/19/19,STT,79.64
12/20/19,STT,79.23
12/23/19,STT,79.45
12/24/19,STT,79.64
12/26/19,STT,79.85
12/27/19,STT,80.12
12/30/19,STT,79.88
